GID	GO
TraesCS1A01G069300	GO:0004435
TraesCS1A01G069300	GO:0005515
TraesCS1A01G069300	GO:0006629
TraesCS1A01G069300	GO:0007165
TraesCS1A01G069300	GO:0008081
TraesCS1A01G069300	GO:0035556
TraesCS1A01G257500	GO:0008152
TraesCS1A01G257500	GO:0016787
TraesCS1A01G275400	GO:0004672
TraesCS1A01G275400	GO:0005524
TraesCS1A01G275400	GO:0006468
TraesCS1A01G277100	GO:0006810
TraesCS1A01G277100	GO:0016021
TraesCS1A01G440300	GO:0005515
TraesCS1B01G170200	GO:0003723
TraesCS1B01G170200	GO:0033897
TraesCS1B01G257700	GO:0003824
TraesCS1B01G257700	GO:0004553
TraesCS1B01G257700	GO:0005975
TraesCS1B01G300600	GO:0003824
TraesCS1B01G300600	GO:0006520
TraesCS1B01G300600	GO:0008483
TraesCS1B01G300600	GO:0009058
TraesCS1B01G300600	GO:0030170
TraesCS1B01G312100	GO:0008152
TraesCS1B01G312100	GO:0016758
TraesCS1B01G339000	GO:0006662
TraesCS1B01G339000	GO:0015035
TraesCS1B01G339000	GO:0045454
TraesCS1B01G434100	GO:0004252
TraesCS1B01G434100	GO:0006508
TraesCS1D01G002600	GO:0007034
TraesCS1D01G036000	GO:0006629
TraesCS1D01G036000	GO:0008374
TraesCS1D01G114700	GO:0006629
TraesCS1D01G114700	GO:0008081
TraesCS1D01G185200	GO:0005618
TraesCS1D01G185200	GO:0030599
TraesCS1D01G185200	GO:0042545
TraesCS1D01G338000	GO:0008168
TraesCS1D01G338000	GO:0008171
TraesCS1D01G338000	GO:0046983
TraesCS1D01G338100	GO:0008168
TraesCS1D01G338100	GO:0008171
TraesCS1D01G338100	GO:0046983
TraesCS1D01G338200	GO:0008168
TraesCS1D01G338200	GO:0008171
TraesCS1D01G338200	GO:0046983
TraesCS2A01G007500	GO:0005215
TraesCS2A01G007500	GO:0006810
TraesCS2A01G007500	GO:0006857
TraesCS2A01G007500	GO:0016020
TraesCS2A01G025700	GO:0003824
TraesCS2A01G025700	GO:0008152
TraesCS2A01G025700	GO:0009058
TraesCS2A01G025700	GO:0016746
TraesCS2A01G025700	GO:0016747
TraesCS2A01G035300	GO:0003824
TraesCS2A01G035300	GO:0008152
TraesCS2A01G035300	GO:0009058
TraesCS2A01G035300	GO:0016746
TraesCS2A01G035300	GO:0016747
TraesCS2A01G113600	GO:0005737
TraesCS2A01G113600	GO:0006629
TraesCS2A01G113600	GO:0016021
TraesCS2A01G113600	GO:0016627
TraesCS2A01G130200	GO:0008152
TraesCS2A01G130200	GO:0016787
TraesCS2A01G215100	GO:0000272
TraesCS2A01G215100	GO:0016161
TraesCS2A01G351300	GO:0005515
TraesCS2A01G374100	GO:0005524
TraesCS2A01G374100	GO:0016020
TraesCS2A01G374100	GO:0016887
TraesCS2A01G380800	GO:0003824
TraesCS2A01G380800	GO:0005737
TraesCS2A01G380800	GO:0006559
TraesCS2A01G380800	GO:0016841
TraesCS2A01G381100	GO:0003824
TraesCS2A01G381100	GO:0005737
TraesCS2A01G381100	GO:0006559
TraesCS2A01G381100	GO:0016841
TraesCS2A01G446700	GO:0006952
TraesCS2A01G446700	GO:0009607
TraesCS2A01G510800	GO:0016787
TraesCS2A01G527700	GO:0003824
TraesCS2A01G527700	GO:0008152
TraesCS2A01G527700	GO:0009058
TraesCS2A01G527700	GO:0016746
TraesCS2A01G527700	GO:0016747
TraesCS2B01G001600	GO:0004672
TraesCS2B01G001600	GO:0005515
TraesCS2B01G001600	GO:0005524
TraesCS2B01G001600	GO:0006468
TraesCS2B01G038600	GO:0003824
TraesCS2B01G038600	GO:0008152
TraesCS2B01G038600	GO:0009058
TraesCS2B01G038600	GO:0016746
TraesCS2B01G038600	GO:0016747
TraesCS2B01G038700	GO:0003824
TraesCS2B01G038700	GO:0008152
TraesCS2B01G038700	GO:0009058
TraesCS2B01G038700	GO:0016746
TraesCS2B01G038700	GO:0016747
TraesCS2B01G048400	GO:0003824
TraesCS2B01G048400	GO:0008152
TraesCS2B01G048400	GO:0009058
TraesCS2B01G048400	GO:0016746
TraesCS2B01G048400	GO:0016747
TraesCS2B01G233600	GO:0046854
TraesCS2B01G275100	GO:0003824
TraesCS2B01G275100	GO:0008152
TraesCS2B01G275100	GO:0016671
TraesCS2B01G275100	GO:0019419
TraesCS2B01G275100	GO:0045454
TraesCS2B01G275100	GO:0055114
TraesCS2B01G398000	GO:0003824
TraesCS2B01G398000	GO:0005737
TraesCS2B01G398000	GO:0006559
TraesCS2B01G398000	GO:0016841
TraesCS2B01G398400	GO:0003824
TraesCS2B01G398400	GO:0005737
TraesCS2B01G398400	GO:0006559
TraesCS2B01G398400	GO:0016841
TraesCS2B01G400000	GO:0003824
TraesCS2B01G400000	GO:0006520
TraesCS2B01G400000	GO:0016829
TraesCS2B01G431000	GO:0004185
TraesCS2B01G431000	GO:0006508
TraesCS2B01G499100	GO:0004672
TraesCS2B01G499100	GO:0005515
TraesCS2B01G499100	GO:0005524
TraesCS2B01G499100	GO:0006468
TraesCS2B01G538700	GO:0016787
TraesCS2B01G558400	GO:0003824
TraesCS2B01G558400	GO:0008152
TraesCS2B01G558400	GO:0009058
TraesCS2B01G558400	GO:0016746
TraesCS2B01G558400	GO:0016747
TraesCS2D01G009200	GO:0005215
TraesCS2D01G009200	GO:0006810
TraesCS2D01G009200	GO:0006857
TraesCS2D01G009200	GO:0016020
TraesCS2D01G027700	GO:0003824
TraesCS2D01G027700	GO:0008152
TraesCS2D01G027700	GO:0009058
TraesCS2D01G027700	GO:0016746
TraesCS2D01G027700	GO:0016747
TraesCS2D01G070600	GO:0004672
TraesCS2D01G070600	GO:0005509
TraesCS2D01G070600	GO:0005515
TraesCS2D01G070600	GO:0005524
TraesCS2D01G070600	GO:0006468
TraesCS2D01G070600	GO:0030247
TraesCS2D01G073700	GO:0030145
TraesCS2D01G073700	GO:0045735
TraesCS2D01G091400	GO:0003824
TraesCS2D01G091400	GO:0005524
TraesCS2D01G091400	GO:0008716
TraesCS2D01G091400	GO:0046872
TraesCS2D01G114200	GO:0005737
TraesCS2D01G114200	GO:0006629
TraesCS2D01G114200	GO:0016021
TraesCS2D01G114200	GO:0016627
TraesCS2D01G132200	GO:0008152
TraesCS2D01G132200	GO:0016787
TraesCS2D01G377200	GO:0003824
TraesCS2D01G377200	GO:0005737
TraesCS2D01G377200	GO:0006559
TraesCS2D01G377200	GO:0016841
TraesCS2D01G385000	GO:0003777
TraesCS2D01G385000	GO:0005524
TraesCS2D01G385000	GO:0007018
TraesCS2D01G385000	GO:0008017
TraesCS2D01G512100	GO:0016787
TraesCS2D01G530600	GO:0003824
TraesCS2D01G530600	GO:0008152
TraesCS2D01G530600	GO:0009058
TraesCS2D01G530600	GO:0016746
TraesCS3A01G108900	GO:0004470
TraesCS3A01G108900	GO:0004471
TraesCS3A01G108900	GO:0006108
TraesCS3A01G108900	GO:0051287
TraesCS3A01G108900	GO:0055114
TraesCS3A01G175800	GO:0004553
TraesCS3A01G175800	GO:0005975
TraesCS3A01G185900	GO:0004601
TraesCS3A01G185900	GO:0006979
TraesCS3A01G185900	GO:0020037
TraesCS3A01G185900	GO:0055114
TraesCS3A01G225800	GO:0004650
TraesCS3A01G225800	GO:0005975
TraesCS3A01G275400	GO:0000160
TraesCS3A01G275400	GO:0004871
TraesCS3A01G289900	GO:0016020
TraesCS3A01G289900	GO:0016760
TraesCS3A01G289900	GO:0030244
TraesCS3A01G352200	GO:0004185
TraesCS3A01G352200	GO:0006508
TraesCS3A01G498700	GO:0006629
TraesCS3B01G004600	GO:0004252
TraesCS3B01G004600	GO:0006508
TraesCS3B01G012200	GO:0005515
TraesCS3B01G012200	GO:0006368
TraesCS3B01G012200	GO:0016570
TraesCS3B01G012200	GO:0016593
TraesCS3B01G309100	GO:0000160
TraesCS3B01G309100	GO:0004871
TraesCS3B01G324500	GO:0016020
TraesCS3B01G324500	GO:0016760
TraesCS3B01G324500	GO:0030244
TraesCS3B01G339300	GO:0004144
TraesCS3B01G339300	GO:0045017
TraesCS3B01G525400	GO:0001678
TraesCS3B01G525400	GO:0004396
TraesCS3B01G525400	GO:0005524
TraesCS3B01G525400	GO:0005536
TraesCS3B01G525400	GO:0005975
TraesCS3B01G525400	GO:0006096
TraesCS3B01G525400	GO:0016773
TraesCS3B01G525400	GO:0046835
TraesCS3B01G555700	GO:0004672
TraesCS3B01G555700	GO:0005524
TraesCS3B01G555700	GO:0006468
TraesCS3B01G565900	GO:0005515
TraesCS3D01G089100	GO:0006629
TraesCS3D01G092500	GO:0003676
TraesCS3D01G111000	GO:0016491
TraesCS3D01G111000	GO:0055114
