GID	GO
TRAESCS4A01G163500	GO:0003824
TRAESCS4A01G163500	GO:0005975
TRAESCS4A01G163500	GO:0005488
TRAESCS4A01G163500	GO:0006139
TRAESCS4A01G163500	GO:0009058
TRAESCS6B01G164600	GO:0005515
TRAESCS3A01G184900	GO:0016787
TRAESCS3A01G184900	GO:0005975
TRAESCS2A01G163600	GO:0003824
TRAESCS2A01G163600	GO:0016740
TRAESCS2A01G163600	GO:0009987
TRAESCS2A01G163600	GO:0009058
TRAESCS1B01G469400	GO:0016301
TRAESCS1B01G469400	GO:0006464
TRAESCS1B01G469400	GO:0000166
TRAESCS1A01G045700	GO:0005515
TRAESCS2A01G553500	GO:0005737
TRAESCS2A01G553500	GO:0008152
TRAESCS2A01G553500	GO:0016740
TRAESCS2A01G553500	GO:0016043
TRAESCS2A01G553500	GO:0005488
TRAESCS3B01G333100	GO:0003824
TRAESCS3B01G333100	GO:0009987
TRAESCS3B01G333100	GO:0009058
TRAESCS3B01G333100	GO:0005975
TRAESCS5D01G087500	GO:0005515
TRAESCS4B01G341400	GO:0016787
TRAESCS4B01G341400	GO:0019538
TRAESCS1A01G412900	GO:0003824
TRAESCS1A01G412900	GO:0005975
TRAESCS1A01G412900	GO:0009987
TRAESCS1A01G412900	GO:0008152
TRAESCS3B01G411300	GO:0003700
TRAESCS3B01G411300	GO:0006139
TRAESCS3B01G411300	GO:0009058
TRAESCS3B01G411300	GO:0003677
TRAESCS2A01G119600	GO:0005515
TRAESCS2A01G119600	GO:0005622
TRAESCS2A01G119600	GO:0005488
TRAESCS3B01G363100	GO:0008152
TRAESCS3B01G363100	GO:0016740
TRAESCS4B01G197000	GO:0016740
TRAESCS4B01G197000	GO:0016020
TRAESCS2A01G033700	GO:0000166
TRAESCS2A01G033700	GO:0009987
TRAESCS2A01G033700	GO:0006950
TRAESCS2A01G033700	GO:0005515
TRAESCS4A01G257800	GO:0016787
TRAESCS4A01G257800	GO:0005198
TRAESCS4A01G257800	GO:0016043
TRAESCS4A01G257800	GO:0000166
TRAESCS4A01G257800	GO:0005856
TRAESCS4A01G257800	GO:0009987
