GID	GO
TRAESCS3D01G022200	GO:0000166
TRAESCS3D01G022200	GO:0003676
TRAESCS3D01G022200	GO:0003824
TRAESCS3D01G022200	GO:0006139
TRAESCS1B01G205300	GO:0003824
TRAESCS1B01G205300	GO:0005488
TRAESCS1B01G205300	GO:0006091
TRAESCS1B01G205300	GO:0008152
TRAESCS1B01G205300	GO:0000166
TRAESCS3D01G346900	GO:0005773
TRAESCS3D01G346900	GO:0016020
TRAESCS3D01G346900	GO:0006810
TRAESCS3D01G346900	GO:0005215
TRAESCS3D01G346900	GO:0016787
TRAESCS1B01G129300	GO:0008152
TRAESCS1B01G129300	GO:0003824
TRAESCS1B01G129300	GO:0000166
TRAESCS7A01G322200	GO:0008152
TRAESCS7A01G322200	GO:0003824
TRAESCS7B01G150600	GO:0000166
TRAESCS7B01G150600	GO:0006810
TRAESCS7B01G150600	GO:0016787
TRAESCS7B01G150600	GO:0005215
TRAESCS7B01G150600	GO:0005515
TRAESCS7B01G150600	GO:0016020
TRAESCS7B01G150600	GO:0005488
TRAESCS3A01G072400	GO:0005488
TRAESCS7A01G056300	GO:0005777
TRAESCS7A01G056300	GO:0016020
TRAESCS7A01G056300	GO:0016043
TRAESCS3A01G204900	GO:0000166
TRAESCS7D01G280800	GO:0009987
TRAESCS7D01G280800	GO:0019538
TRAESCS7D01G280800	GO:0009056
TRAESCS7D01G280800	GO:0016787
TRAESCS7D01G280800	GO:0006464
TRAESCS2D01G394200	GO:0003824
TRAESCS2D01G394200	GO:0009058
TRAESCS2D01G394200	GO:0005488
TRAESCS2A01G348300	GO:0005794
TRAESCS2A01G348300	GO:0006810
TRAESCS2A01G348300	GO:0005215
TRAESCS2A01G348300	GO:0016020
TRAESCS7B01G412700	GO:0003824
TRAESCS7B01G412700	GO:0005488
TRAESCS1A01G337800	GO:0016787
TRAESCS1A01G337800	GO:0000166
TRAESCS2A01G087100	GO:0003824
TRAESCS2A01G087100	GO:0005488
TRAESCS3A01G362500	GO:0000166
TRAESCS3A01G362500	GO:0006810
TRAESCS3A01G362500	GO:0016020
TRAESCS3A01G362500	GO:0016787
TRAESCS3A01G362500	GO:0005215
TRAESCS4D01G248500	GO:0006810
TRAESCS4D01G248500	GO:0005794
TRAESCS7B01G250400	GO:0008152
TRAESCS7B01G250400	GO:0003824
TRAESCS7B01G250400	GO:0005777
TRAESCS7B01G250400	GO:0009987
TRAESCS7B01G250400	GO:0006629
TRAESCS7B01G250400	GO:0009056
TRAESCS7B01G250400	GO:0000166
TRAESCS4A01G103800	GO:0005515
TRAESCS5A01G168700	GO:0006810
TRAESCS6B01G439300	GO:0005488
TRAESCS6B01G439300	GO:0009058
TRAESCS6B01G439300	GO:0006464
TRAESCS6B01G439300	GO:0008152
TRAESCS6B01G439300	GO:0003824
TRAESCS7A01G003900	GO:0008152
TRAESCS7A01G003900	GO:0003824
TRAESCS7A01G003900	GO:0005777
TRAESCS7A01G003900	GO:0009987
TRAESCS7A01G003900	GO:0006629
TRAESCS7A01G003900	GO:0009056
TRAESCS7A01G003900	GO:0000166
TRAESCS5A01G170600	GO:0005515
TRAESCS3A01G250500	GO:0000166
TRAESCS3A01G250500	GO:0006810
TRAESCS3A01G250500	GO:0016787
TRAESCS3A01G250500	GO:0016020
TRAESCS3A01G250500	GO:0006139
TRAESCS4D01G193400	GO:0006464
TRAESCS4D01G193400	GO:0003824
TRAESCS4B01G254300	GO:0005215
TRAESCS4B01G254300	GO:0006810
TRAESCS4B01G254300	GO:0016020
TRAESCS2A01G101400	GO:0003677
TRAESCS2A01G101400	GO:0006139
TRAESCS2A01G101400	GO:0009058
TRAESCS1D01G111900	GO:0008152
TRAESCS1D01G111900	GO:0003824
TRAESCS1D01G111900	GO:0000166
TRAESCS1A01G047000	GO:0000166
TRAESCS1A01G047000	GO:0016020
TRAESCS1A01G047000	GO:0005488
TRAESCS5A01G185500	GO:0000166
TRAESCS5A01G185500	GO:0016020
TRAESCS5A01G185500	GO:0016787
TRAESCS5D01G019700	GO:0003824
TRAESCS5D01G019700	GO:0005975
TRAESCS5D01G019700	GO:0009987
TRAESCS5D01G019700	GO:0008152
TRAESCS4D01G270000	GO:0008152
TRAESCS4D01G270000	GO:0003824
TRAESCS4D01G270000	GO:0000166
TRAESCS4D01G180300	GO:0008152
TRAESCS4D01G180300	GO:0003824
TRAESCS4D01G180300	GO:0005975
TRAESCS4D01G180300	GO:0000166
TRAESCS7A01G198100	GO:0016787
TRAESCS7A01G198100	GO:0000166
TRAESCS1B01G127900	GO:0016787
TRAESCS1B01G127900	GO:0019538
TRAESCS1B01G127900	GO:0005622
TRAESCS1B01G127900	GO:0005737
TRAESCS1B01G127900	GO:0005488
TRAESCS4B01G096600	GO:0016020
TRAESCS1A01G153300	GO:0006810
TRAESCS1A01G153300	GO:0016043
