GID	GO
TRAESCS6B01G064700	GO:0016787
TRAESCS6B01G064700	GO:0005975
TRAESCS3B01G008600	GO:0016301
TRAESCS3B01G008600	GO:0006464
TRAESCS3B01G008600	GO:0000166
TRAESCS2A01G371600	GO:0016301
TRAESCS2A01G371600	GO:0006464
TRAESCS2A01G371600	GO:0000166
TRAESCS2A01G371600	GO:0030246
TRAESCS1D01G126300	GO:0016301
TRAESCS1D01G126300	GO:0006464
TRAESCS1D01G126300	GO:0000166
TRAESCS5B01G216200	GO:0000166
TRAESCS4D01G104900	GO:0009987
TRAESCS4D01G104900	GO:0008152
TRAESCS4D01G104900	GO:0009058
TRAESCS2B01G347800	GO:0016787
TRAESCS2B01G347800	GO:0009058
TRAESCS2B01G347800	GO:0009987
TRAESCS1B01G411900	GO:0016740
TRAESCS1B01G411900	GO:0009058
TRAESCS1B01G411900	GO:0009987
TRAESCS1B01G411900	GO:0006629
TRAESCS6B01G180700	GO:0000166
TRAESCS6B01G180700	GO:0006810
TRAESCS6B01G180700	GO:0016787
TRAESCS6B01G180700	GO:0005215
TRAESCS6B01G180700	GO:0005515
TRAESCS6B01G180700	GO:0016020
TRAESCS6B01G180700	GO:0005488
TRAESCS1D01G143000	GO:0000166
TRAESCS4A01G366000	GO:0003824
TRAESCS7B01G087000	GO:0005488
TRAESCS7B01G087000	GO:0005515
TRAESCS5B01G455500	GO:0016301
TRAESCS5B01G455500	GO:0006464
TRAESCS5B01G455500	GO:0005488
TRAESCS5B01G455500	GO:0005515
TRAESCS5B01G455500	GO:0000166
TRAESCS5B01G455500	GO:0030246
TRAESCS5A01G269300	GO:0008152
TRAESCS5A01G269300	GO:0003824
TRAESCS5A01G269300	GO:0009058
TRAESCS5A01G269300	GO:0009987
TRAESCS5A01G269300	GO:0006629
TRAESCS5A01G269300	GO:0006139
TRAESCS5A01G269300	GO:0016020
TRAESCS5A01G269300	GO:0000166
TRAESCS5A01G269300	GO:0005488
TRAESCS5B01G290300	GO:0003824
TRAESCS5B01G290300	GO:0005975
TRAESCS3A01G280200	GO:0008152
TRAESCS3A01G280200	GO:0009987
TRAESCS3A01G280200	GO:0003824
TRAESCS3A01G280200	GO:0005488
TRAESCS3A01G280200	GO:0016020
TRAESCS3D01G290900	GO:0016787
TRAESCS3A01G221800	GO:0005515
TRAESCS3A01G221800	GO:0019725
TRAESCS5D01G386800	GO:0016301
TRAESCS5D01G386800	GO:0006464
TRAESCS5D01G386800	GO:0000166
TRAESCS1D01G271000	GO:0016301
TRAESCS1D01G271000	GO:0006464
TRAESCS1D01G271000	GO:0000166
TRAESCS2B01G364400	GO:0016301
TRAESCS2B01G364400	GO:0006464
TRAESCS2B01G364400	GO:0000166
TRAESCS7B01G115900	GO:0016787
TRAESCS7B01G115900	GO:0019538
TRAESCS5D01G037000	GO:0000166
TRAESCS5B01G342100	GO:0005215
TRAESCS5B01G342100	GO:0006810
TRAESCS5B01G342100	GO:0016020
TRAESCS3D01G099500	GO:0003677
TRAESCS3D01G099500	GO:0003700
TRAESCS3D01G099500	GO:0000166
TRAESCS3D01G099500	GO:0006139
TRAESCS3D01G099500	GO:0009058
TRAESCS4D01G264100	GO:0006810
TRAESCS4D01G264100	GO:0005215
TRAESCS4D01G264100	GO:0016020
TRAESCS1A01G182400	GO:0005215
TRAESCS1A01G182400	GO:0006810
TRAESCS1A01G182400	GO:0016020
TRAESCS5A01G216000	GO:0005515
TRAESCS5A01G216000	GO:0005488
TRAESCS6D01G245200	GO:0008152
TRAESCS6D01G245200	GO:0016740
TRAESCS6D01G245200	GO:0009058
TRAESCS6D01G245200	GO:0009987
TRAESCS5D01G233000	GO:0005515
TRAESCS7A01G251400	GO:0003824
TRAESCS7A01G251400	GO:0016787
TRAESCS7A01G251400	GO:0005975
TRAESCS4A01G083400	GO:0003824
TRAESCS4A01G083400	GO:0009987
TRAESCS4A01G083400	GO:0009058
TRAESCS4B01G341400	GO:0016787
TRAESCS4B01G341400	GO:0019538
