GID	GO
TRAESCS7D01G365600	GO:0003723
TRAESCS7D01G365600	GO:0016740
TRAESCS7D01G365600	GO:0006139
TRAESCS2A01G456100	GO:0016301
TRAESCS2A01G456100	GO:0006464
TRAESCS2A01G456100	GO:0005488
TRAESCS2A01G456100	GO:0000166
TRAESCS7D01G350400	GO:0005515
TRAESCS7A01G332000	GO:0005515
TRAESCS7A01G332000	GO:0016301
TRAESCS6B01G285500	GO:0003774
TRAESCS6B01G285500	GO:0000166
TRAESCS6B01G285500	GO:0009987
TRAESCS6B01G285500	GO:0005515
TRAESCS5D01G516000	GO:0005515
TRAESCS3A01G484600	GO:0006810
TRAESCS3A01G484600	GO:0005215
TRAESCS3A01G484600	GO:0016020
TRAESCS5D01G188100	GO:0016787
TRAESCS1D01G139500	GO:0016787
TRAESCS1D01G139500	GO:0000166
TRAESCS7D01G298800	GO:0016020
TRAESCS5B01G533000	GO:0005622
TRAESCS5B01G533000	GO:0005488
TRAESCS5B01G533000	GO:0007165
TRAESCS5B01G533000	GO:0005515
TRAESCS5B01G533000	GO:0016787
TRAESCS5B01G533000	GO:0006464
TRAESCS5B01G533000	GO:0030234
TRAESCS2D01G219700	GO:0008135
TRAESCS5B01G224400	GO:0003676
TRAESCS5D01G370200	GO:0008150
TRAESCS5D01G370200	GO:0005515
TRAESCS5D01G370200	GO:0005488
TRAESCS5D01G370200	GO:0007165
TRAESCS5D01G370200	GO:0005622
TRAESCS2A01G170600	GO:0016301
TRAESCS2A01G170600	GO:0006464
TRAESCS2A01G170600	GO:0000166
TRAESCS2D01G307500	GO:0016020
TRAESCS3D01G179200	GO:0006629
TRAESCS7D01G220200	GO:0005515
TRAESCS7A01G357100	GO:0003723
TRAESCS7A01G357100	GO:0016740
TRAESCS7A01G357100	GO:0006139
TRAESCS5D01G106600	GO:0005794
TRAESCS5D01G106600	GO:0005488
TRAESCS5D01G106600	GO:0005737
TRAESCS5D01G106600	GO:0005622
TRAESCS5D01G106600	GO:0006810
TRAESCS5D01G106600	GO:0005215
TRAESCS5D01G106600	GO:0016020
TRAESCS5D01G106600	GO:0016043
TRAESCS1B01G169900	GO:0006139
TRAESCS1B01G169900	GO:0016740
TRAESCS1B01G169900	GO:0009058
TRAESCS1B01G169900	GO:0006464
TRAESCS6A01G052100	GO:0016301
TRAESCS6A01G052100	GO:0006464
TRAESCS6A01G052100	GO:0000166
TRAESCS5D01G150700	GO:0003700
TRAESCS5D01G150700	GO:0006139
TRAESCS5D01G150700	GO:0009058
TRAESCS5D01G150700	GO:0003677
TRAESCS5A01G489800	GO:0003824
TRAESCS5A01G489800	GO:0008152
TRAESCS5A01G489800	GO:0016787
TRAESCS3B01G236700	GO:0005515
TRAESCS6D01G179100	GO:0003677
TRAESCS5A01G434400	GO:0003676
TRAESCS5A01G434400	GO:0004518
TRAESCS5A01G434400	GO:0005488
TRAESCS7A01G204100	GO:0003676
TRAESCS4B01G355700	GO:0005515
