GID	GO
TRAESCS4A01G088200	GO:0006950
TRAESCS4A01G088200	GO:0009628
TRAESCS3D01G275900	GO:0005515
TRAESCS2A01G591000	GO:0003677
TRAESCS2A01G591000	GO:0006139
TRAESCS2A01G591000	GO:0009058
TRAESCS4D01G308800	GO:0005215
TRAESCS4D01G308800	GO:0006810
TRAESCS4D01G308800	GO:0016020
TRAESCS5D01G210600	GO:0005488
TRAESCS5D01G210600	GO:0008152
TRAESCS5D01G210600	GO:0003824
TRAESCS6B01G164600	GO:0005515
TRAESCS3A01G528900	GO:0019538
TRAESCS3A01G528900	GO:0016787
TRAESCS4B01G168400	GO:0006810
TRAESCS4B01G168400	GO:0005215
TRAESCS4B01G168400	GO:0016020
TRAESCS3D01G356900	GO:0008152
TRAESCS3D01G356900	GO:0003824
TRAESCS3D01G364300	GO:0005488
TRAESCS3D01G364300	GO:0008152
TRAESCS3D01G364300	GO:0003824
TRAESCS1A01G105800	GO:0016787
TRAESCS5B01G251900	GO:0016020
TRAESCS5B01G251900	GO:0016740
TRAESCS5B01G251900	GO:0009987
TRAESCS5B01G251900	GO:0009058
TRAESCS5B01G251900	GO:0005975
TRAESCS3B01G119600	GO:0016301
TRAESCS3B01G119600	GO:0006464
TRAESCS3B01G119600	GO:0000166
TRAESCS3B01G119600	GO:0030246
TRAESCS1B01G241400	GO:0016301
TRAESCS1B01G241400	GO:0006464
TRAESCS1B01G241400	GO:0000166
TRAESCS6B01G442400	GO:0005515
TRAESCS2D01G163300	GO:0003723
TRAESCS2D01G163300	GO:0004518
TRAESCS7D01G206200	GO:0005488
TRAESCS6B01G169700	GO:0008152
TRAESCS6B01G169700	GO:0003824
TRAESCS6B01G169700	GO:0009987
TRAESCS4A01G259400	GO:0016740
TRAESCS4B01G197000	GO:0016740
TRAESCS4B01G197000	GO:0016020
TRAESCS7A01G269200	GO:0003824
TRAESCS2B01G521700	GO:0003824
TRAESCS2B01G521700	GO:0016740
TRAESCS2B01G521700	GO:0008152
TRAESCS2B01G521700	GO:0009987
TRAESCS2B01G521700	GO:0005488
TRAESCS2D01G351300	GO:0003824
TRAESCS2D01G351300	GO:0016787
TRAESCS2D01G351300	GO:0005975
TRAESCS7A01G420400	GO:0003700
TRAESCS7A01G420400	GO:0006139
TRAESCS7A01G420400	GO:0009058
TRAESCS7A01G420400	GO:0003677
TRAESCS5B01G313500	GO:0005515
TRAESCS3B01G021700	GO:0016740
TRAESCS1A01G412900	GO:0003824
TRAESCS1A01G412900	GO:0005975
TRAESCS1A01G412900	GO:0009987
TRAESCS1A01G412900	GO:0008152
TRAESCS4B01G341400	GO:0016787
TRAESCS4B01G341400	GO:0019538
TRAESCS7A01G071200	GO:0003824
TRAESCS7A01G071200	GO:0016740
TRAESCS7A01G071200	GO:0009987
TRAESCS7A01G071200	GO:0009058
TRAESCS3D01G275200	GO:0003774
TRAESCS3D01G275200	GO:0005515
TRAESCS3D01G275200	GO:0000166
TRAESCS3D01G275200	GO:0009987
TRAESCS5B01G143300	GO:0006810
TRAESCS4A01G257800	GO:0016787
TRAESCS4A01G257800	GO:0005198
TRAESCS4A01G257800	GO:0016043
TRAESCS4A01G257800	GO:0000166
TRAESCS4A01G257800	GO:0005856
TRAESCS4A01G257800	GO:0009987
TRAESCS4B01G328200	GO:0016301
TRAESCS4B01G328200	GO:0006464
TRAESCS4B01G328200	GO:0005515
TRAESCS4B01G328200	GO:0000166
TRAESCS4D01G314400	GO:0005488
TRAESCS4D01G314400	GO:0006629
TRAESCS4D01G314400	GO:0009058
TRAESCS4D01G314400	GO:0008152
TRAESCS4D01G314400	GO:0003824
TRAESCS1A01G198600	GO:0016740
TRAESCS1A01G198600	GO:0008152
TRAESCS2D01G314400	GO:0016787
TRAESCS2D01G314400	GO:0019538
TRAESCS7A01G248800	GO:0008152
TRAESCS7A01G248800	GO:0003824
TRAESCS7A01G248800	GO:0009058
TRAESCS7A01G248800	GO:0009987
TRAESCS7A01G248800	GO:0006629
TRAESCS7A01G248800	GO:0006139
TRAESCS7A01G248800	GO:0016020
TRAESCS7A01G248800	GO:0000166
TRAESCS7A01G248800	GO:0005488
TRAESCS2B01G277600	GO:0005215
TRAESCS2B01G277600	GO:0006810
TRAESCS2B01G277600	GO:0016020
TRAESCS4B01G015500	GO:0016787
TRAESCS4B01G015500	GO:0005975
TRAESCS7A01G428200	GO:0008152
TRAESCS7A01G428200	GO:0009987
TRAESCS7A01G428200	GO:0003824
TRAESCS7A01G428200	GO:0006950
TRAESCS7A01G428200	GO:0005488
