GID	GO
BDIBD213.5G0305300	GO:0005515
BDIBD213.4G0097500	GO:0006139
BDIBD213.4G0097500	GO:0009058
BDIBD213.4G0097500	GO:0005739
BDIBD213.4G0097500	GO:0003677
BDIBD213.3G0626500	GO:0005488
BDIBD213.4G0604500	GO:0000166
BDIBD213.4G0574400	GO:0005515
BDIBD213.2G0737600	GO:0005634
BDIBD213.2G0737600	GO:0005515
BDIBD213.2G0390900	GO:0006810
BDIBD213.2G0390900	GO:0016020
BDIBD213.2G0390900	GO:0005215
BDIBD213.3G0345400	GO:0003677
BDIBD213.3G0345400	GO:0006139
BDIBD213.3G0345400	GO:0009058
BDIBD213.3G0345400	GO:0005634
BDIBD213.3G0345400	GO:0003700
BDIBD213.4G0341300	GO:0006810
BDIBD213.4G0341300	GO:0016043
BDIBD213.1G0028300	GO:0006464
BDIBD213.1G0028300	GO:0016301
BDIBD213.5G0317100	GO:0006139
BDIBD213.5G0317100	GO:0009058
BDIBD213.5G0317100	GO:0003700
BDIBD213.3G0069300	GO:0005488
BDIBD213.3G0069300	GO:0006810
BDIBD213.3G0069300	GO:0000166
BDIBD213.3G0226800	GO:0006139
BDIBD213.3G0226800	GO:0009058
BDIBD213.3G0226800	GO:0005654
BDIBD213.3G0226800	GO:0003677
BDIBD213.3G0226800	GO:0016740
BDIBD213.2G0189300	GO:0005515
BDIBD213.2G0189300	GO:0000166
BDIBD213.3G0741600	GO:0009987
BDIBD213.3G0741600	GO:0006629
BDIBD213.3G0741600	GO:0016301
BDIBD213.3G0717400	GO:0005488
BDIBD213.3G0717400	GO:0005515
BDIBD213.3G0402200	GO:0005515
BDIBD213.3G0402200	GO:0003677
BDIBD213.1G0671200	GO:0006464
BDIBD213.1G0671200	GO:0000166
BDIBD213.1G0671200	GO:0016301
BDIBD213.1G0006000	GO:0003676
BDIBD213.4G0133200	GO:0000166
BDIBD213.5G0163200	GO:0005515
BDIBD213.5G0163200	GO:0005737
BDIBD213.5G0163200	GO:0008135
BDIBD213.2G0380400	GO:0005634
BDIBD213.4G0577200	GO:0009058
BDIBD213.4G0577200	GO:0009987
BDIBD213.4G0577200	GO:0005975
BDIBD213.4G0577200	GO:0003824
BDIBD213.4G0404400	GO:0005515
BDIBD213.4G0404400	GO:0006464
BDIBD213.4G0404400	GO:0016043
BDIBD213.4G0404400	GO:0016740
BDIBD213.4G0404400	GO:0005488
BDIBD213.4G0404400	GO:0005634
BDIBD213.1G0866100	GO:0016787
BDIBD213.1G0276700	GO:0005654
BDIBD213.1G0276700	GO:0006139
BDIBD213.1G0276700	GO:0009058
BDIBD213.5G0361200	GO:0006259
BDIBD213.5G0361200	GO:0006464
BDIBD213.5G0361200	GO:0016043
BDIBD213.5G0361200	GO:0016740
BDIBD213.3G0003100	GO:0016740
BDIBD213.3G0003100	GO:0006464
BDIBD213.2G0177100	GO:0016020
BDIBD213.2G0177100	GO:0005215
BDIBD213.2G0177100	GO:0006810
BDIBD213.2G0448100	GO:0016787
BDIBD213.2G0448100	GO:0000166
BDIBD213.2G0448100	GO:0003677
BDIBD213.2G0448100	GO:0016043
BDIBD213.2G0448100	GO:0003682
BDIBD213.2G0448100	GO:0005634
BDIBD213.2G0448100	GO:0003676
BDIBD213.4G0117900	GO:0005488
BDIBD213.1G0097400	GO:0016787
BDIBD213.1G0097400	GO:0009987
BDIBD213.1G0097400	GO:0005856
BDIBD213.4G0138700	GO:0000166
BDIBD213.4G0138700	GO:0003677
BDIBD213.4G0138700	GO:0006139
BDIBD213.4G0138700	GO:0009058
BDIBD213.4G0138700	GO:0003700
BDIBD213.4G0393500	GO:0016740
BDIBD213.4G0393500	GO:0006629
BDIBD213.4G0393500	GO:0009058
BDIBD213.4G0393500	GO:0009987
BDIBD213.3G0015400	GO:0016787
BDIBD213.3G0015400	GO:0000166
BDIBD213.3G0015400	GO:0003677
BDIBD213.3G0015400	GO:0006139
BDIBD213.3G0015400	GO:0009058
BDIBD213.3G0015400	GO:0005634
BDIBD213.2G0058600	GO:0005515
BDIBD213.2G0058600	GO:0003824
BDIBD213.2G0503700	GO:0000166
BDIBD213.2G0805900	GO:0005488
BDIBD213.2G0805900	GO:0009991
BDIBD213.2G0805900	GO:0007154
BDIBD213.2G0805900	GO:0016740
BDIBD213.2G0805900	GO:0006464
BDIBD213.2G0805900	GO:0016049
BDIBD213.2G0805900	GO:0005634
BDIBD213.4G0554900	GO:0005515
BDIBD213.4G0554900	GO:0016787
BDIBD213.4G0554900	GO:0000166
BDIBD213.4G0554900	GO:0019538
BDIBD213.1G0218200	GO:0005515
BDIBD213.1G0218200	GO:0007165
BDIBD213.1G0218200	GO:0005622
BDIBD213.4G0115100	GO:0016020
BDIBD213.4G0115100	GO:0006810
BDIBD213.4G0115100	GO:0005215
BDIBD213.1G0785000	GO:0005488
BDIBD213.1G0785000	GO:0005634
BDIBD213.2G0041500	GO:0005488
BDIBD213.2G0279500	GO:0003677
BDIBD213.2G0279500	GO:0006139
BDIBD213.2G0279500	GO:0009058
BDIBD213.1G0466900	GO:0005515
BDIBD213.1G0466900	GO:0005488
BDIBD213.1G0466900	GO:0006139
BDIBD213.1G0466900	GO:0009058
BDIBD213.1G0466900	GO:0005634
BDIBD213.1G0466900	GO:0016740
BDIBD213.1G0466900	GO:0006464
BDIBD213.1G0466900	GO:0016043
BDIBD213.1G0466900	GO:0140110
BDIBD213.1G0954200	GO:0005515
BDIBD213.1G0106900	GO:0016787
BDIBD213.1G0106900	GO:0019538
BDIBD213.5G0244200	GO:0005856
BDIBD213.5G0244200	GO:0016043
BDIBD213.1G0913000	GO:0005515
BDIBD213.4G0354200	GO:0008289
BDIBD213.2G0180100	GO:0005515
BDIBD213.2G0180100	GO:0006139
BDIBD213.2G0180100	GO:0009058
BDIBD213.2G0180100	GO:0007049
BDIBD213.2G0180100	GO:0016301
BDIBD213.2G0180100	GO:0006464
BDIBD213.1G0847200	GO:0000166
BDIBD213.4G0546600	GO:0000166
BDIBD213.4G0626800	GO:0003676
BDIBD213.4G0489200	GO:0000166
BDIBD213.4G0489200	GO:0005515
BDIBD213.4G0000200	GO:0005515
BDIBD213.4G0000200	GO:0007165
BDIBD213.4G0000200	GO:0005622
BDIBD213.4G0000200	GO:0016301
BDIBD213.4G0000200	GO:0006464
BDIBD213.1G0697500	GO:0005515
BDIBD213.4G0471800	GO:0006810
BDIBD213.4G0471800	GO:0016020
BDIBD213.1G0353500	GO:0005515
BDIBD213.1G0353500	GO:0016787
BDIBD213.1G0353500	GO:0000166
BDIBD213.1G0353500	GO:0003677
BDIBD213.3G0077300	GO:0003676
BDIBD213.3G0077300	GO:0006139
BDIBD213.3G0077300	GO:0003723
BDIBD213.1G0354300	GO:0005488
BDIBD213.1G0354300	GO:0005737
BDIBD213.1G0354300	GO:0000166
BDIBD213.1G0354300	GO:0016787
BDIBD213.1G0354300	GO:0003677
BDIBD213.1G0354300	GO:0006139
BDIBD213.1G0354300	GO:0009056
BDIBD213.4G0097700	GO:0005515
BDIBD213.4G0016000	GO:0005515
BDIBD213.4G0016000	GO:0016787
BDIBD213.3G0008900	GO:0005794
BDIBD213.3G0008900	GO:0016043
BDIBD213.3G0008900	GO:0006810
BDIBD213.1G0904500	GO:0005515
BDIBD213.2G0081300	GO:0006464
BDIBD213.2G0081300	GO:0000166
BDIBD213.2G0081300	GO:0016301
BDIBD213.1G0080100	GO:0006464
BDIBD213.1G0080100	GO:0000166
BDIBD213.1G0080100	GO:0016301
BDIBD213.2G0147300	GO:0005515
BDIBD213.2G0509900	GO:0006464
BDIBD213.2G0509900	GO:0000166
BDIBD213.2G0509900	GO:0016301
BDIBD213.1G0344500	GO:0005622
BDIBD213.1G0344500	GO:0003676
BDIBD213.1G0344500	GO:0004518
BDIBD213.1G0344500	GO:0006139
BDIBD213.3G0177900	GO:0003723
BDIBD213.1G0111600	GO:0016740
BDIBD213.1G0111600	GO:0008152
BDIBD213.3G0784200	GO:0003682
BDIBD213.3G0784200	GO:0006139
BDIBD213.3G0784200	GO:0009058
BDIBD213.3G0784200	GO:0005634
BDIBD213.3G0784200	GO:0003677
BDIBD213.3G0681700	GO:0016740
BDIBD213.3G0681700	GO:0008152
BDIBD213.3G0681700	GO:0006139
BDIBD213.1G0665900	GO:0008152
BDIBD213.1G0665900	GO:0003824
BDIBD213.1G0481800	GO:0005515
