GID	GO
TRAESCS7A01G530500	GO:0005515
TRAESCS2A01G335700	GO:0005515
TRAESCS6B01G439600	GO:0007165
TRAESCS6B01G439600	GO:0005622
TRAESCS6B01G439600	GO:0016301
TRAESCS6B01G439600	GO:0006464
TRAESCS6B01G439600	GO:0005515
TRAESCS6B01G439600	GO:0005783
TRAESCS6B01G439600	GO:0009719
TRAESCS6B01G439600	GO:0005488
TRAESCS6B01G439600	GO:0038023
TRAESCS6B01G439600	GO:0008150
TRAESCS7D01G341300	GO:0003723
TRAESCS7D01G341300	GO:0008135
TRAESCS1D01G150400	GO:0005515
TRAESCS2D01G458400	GO:0005515
TRAESCS5B01G507200	GO:0003824
TRAESCS1A01G049700	GO:0003676
TRAESCS1A01G049700	GO:0005488
TRAESCS1B01G363700	GO:0003824
TRAESCS1B01G363700	GO:0008152
