GID	GO
TRAESCS5A01G159600	GO:0003677
TRAESCS4A01G225400	GO:0005215
TRAESCS4A01G225400	GO:0006810
TRAESCS4A01G225400	GO:0016020
TRAESCS2B01G220000	GO:0003824
TRAESCS2B01G220000	GO:0008152
TRAESCS2B01G220000	GO:0005488
TRAESCS3A01G341000	GO:0003824
TRAESCS3A01G341000	GO:0005737
TRAESCS3A01G341000	GO:0009056
TRAESCS3A01G341000	GO:0005975
TRAESCS3A01G341000	GO:0008152
TRAESCS3A01G341000	GO:0005488
TRAESCS4B01G239900	GO:0003824
TRAESCS4B01G239900	GO:0009058
TRAESCS4B01G239900	GO:0009987
TRAESCS4B01G239900	GO:0005975
TRAESCS3D01G384000	GO:0003824
TRAESCS3D01G384000	GO:0006091
TRAESCS3D01G384000	GO:0006139
TRAESCS3D01G384000	GO:0005975
TRAESCS3D01G384000	GO:0016301
TRAESCS3D01G384000	GO:0009058
TRAESCS3D01G384000	GO:0009056
TRAESCS5A01G181800	GO:0003824
TRAESCS5A01G181800	GO:0006091
TRAESCS5A01G181800	GO:0008152
TRAESCS5A01G433200	GO:0008152
TRAESCS5A01G433200	GO:0016740
TRAESCS4A01G219500	GO:0016787
TRAESCS4A01G219500	GO:0019538
TRAESCS7D01G492100	GO:0005488
TRAESCS6B01G143000	GO:0005515
TRAESCS4A01G175900	GO:0016787
TRAESCS4A01G175900	GO:0005975
TRAESCS1D01G333500	GO:0005488
TRAESCS1D01G333500	GO:0000166
TRAESCS1D01G333500	GO:0005622
TRAESCS1D01G333500	GO:0008152
TRAESCS1D01G333500	GO:0009987
TRAESCS1D01G333500	GO:0016301
TRAESCS2B01G119100	GO:0003677
TRAESCS2B01G119100	GO:0006139
TRAESCS2B01G119100	GO:0009058
TRAESCS5A01G285400	GO:0003824
TRAESCS5A01G285400	GO:0005975
TRAESCS5A01G285400	GO:0006139
TRAESCS5A01G285400	GO:0008152
TRAESCS6D01G339200	GO:0016787
TRAESCS6D01G339200	GO:0019538
TRAESCS6D01G339200	GO:0005622
TRAESCS6D01G339200	GO:0005737
TRAESCS6D01G339200	GO:0005488
TRAESCS5B01G216200	GO:0000166
TRAESCS3B01G293100	GO:0003676
TRAESCS5D01G411400	GO:0003676
TRAESCS6B01G050700	GO:0016787
TRAESCS6B01G050700	GO:0019538
TRAESCS6D01G234700	GO:0006950
TRAESCS6D01G234700	GO:0009628
TRAESCS6D01G004300	GO:0008152
TRAESCS6D01G004300	GO:0003824
TRAESCS4B01G335100	GO:0008152
TRAESCS7A01G301700	GO:0005215
TRAESCS7A01G301700	GO:0006810
TRAESCS7A01G301700	GO:0016020
TRAESCS4B01G204900	GO:0016787
TRAESCS4B01G204900	GO:0030234
TRAESCS6B01G251600	GO:0016740
TRAESCS6B01G251600	GO:0005737
TRAESCS6B01G251600	GO:0006139
TRAESCS6B01G251600	GO:0009058
TRAESCS6B01G130500	GO:0016740
TRAESCS5A01G138900	GO:0005488
TRAESCS7D01G405500	GO:0003824
TRAESCS7D01G405500	GO:0000166
TRAESCS7D01G405500	GO:0008152
TRAESCS1D01G358500	GO:0016740
TRAESCS4B01G346900	GO:0008152
TRAESCS4B01G346900	GO:0003824
TRAESCS6A01G211400	GO:0000166
TRAESCS6B01G336400	GO:0016740
TRAESCS3D01G188900	GO:0003824
TRAESCS3D01G188900	GO:0016787
TRAESCS3D01G188900	GO:0005975
TRAESCS3D01G188900	GO:0030246
TRAESCS2A01G277100	GO:0005515
TRAESCS5A01G089200	GO:0000166
TRAESCS5A01G089200	GO:0005622
TRAESCS5A01G089200	GO:0006810
TRAESCS1D01G198500	GO:0003824
TRAESCS1D01G198500	GO:0005488
TRAESCS1D01G254500	GO:0008152
TRAESCS1D01G254500	GO:0016787
TRAESCS3B01G610800	GO:0005622
TRAESCS3B01G610800	GO:0003677
TRAESCS3B01G610800	GO:0005634
TRAESCS3B01G610800	GO:0005515
TRAESCS2A01G106500	GO:0016301
TRAESCS2A01G106500	GO:0006464
TRAESCS2A01G106500	GO:0000166
TRAESCS2A01G106500	GO:0007165
TRAESCS6A01G173700	GO:0005488
TRAESCS6A01G173700	GO:0008152
TRAESCS6A01G173700	GO:0003824
TRAESCS2D01G372000	GO:0016740
TRAESCS1D01G264500	GO:0003677
TRAESCS1D01G264500	GO:0003700
TRAESCS1D01G264500	GO:0005634
TRAESCS1D01G264500	GO:0006139
TRAESCS1D01G264500	GO:0009058
TRAESCS1D01G264500	GO:0005515
TRAESCS3D01G417500	GO:0005515
TRAESCS3D01G417500	GO:0005488
TRAESCS5A01G505000	GO:0008152
TRAESCS1D01G067800	GO:0008152
TRAESCS1D01G067800	GO:0003824
TRAESCS1D01G067800	GO:0000166
TRAESCS3A01G222100	GO:0003824
TRAESCS3A01G222100	GO:0006139
TRAESCS3A01G222100	GO:0009058
TRAESCS2A01G327600	GO:0005488
TRAESCS2A01G327600	GO:0008152
TRAESCS2A01G327600	GO:0003824
TRAESCS7A01G269900	GO:0016787
TRAESCS7A01G269900	GO:0019538
TRAESCS7A01G269900	GO:0016020
TRAESCS6A01G361000	GO:0016020
TRAESCS3D01G192800	GO:0005488
TRAESCS3D01G192800	GO:0003824
TRAESCS3D01G192800	GO:0006091
TRAESCS3D01G192800	GO:0006139
TRAESCS3D01G192800	GO:0005975
TRAESCS3D01G192800	GO:0016301
TRAESCS3D01G192800	GO:0009058
TRAESCS3D01G192800	GO:0009056
TRAESCS3D01G181900	GO:0005488
TRAESCS7D01G543700	GO:0016787
TRAESCS7D01G543700	GO:0019538
TRAESCS7D01G543700	GO:0016020
TRAESCS7B01G365600	GO:0006810
TRAESCS7B01G365600	GO:0005215
TRAESCS7B01G365600	GO:0016020
TRAESCS1B01G274300	GO:0003677
TRAESCS1B01G274300	GO:0006139
TRAESCS1B01G274300	GO:0009058
TRAESCS1D01G256700	GO:0005215
TRAESCS1D01G256700	GO:0006810
TRAESCS1D01G256700	GO:0016020
TRAESCS2D01G100900	GO:0003677
TRAESCS2D01G100900	GO:0006139
TRAESCS2D01G100900	GO:0009058
TRAESCS1D01G120000	GO:0016740
TRAESCS7D01G388900	GO:0006810
TRAESCS7D01G388900	GO:0005215
TRAESCS7D01G388900	GO:0016020
TRAESCS7B01G130600	GO:0008152
TRAESCS7B01G130600	GO:0003824
TRAESCS7B01G130600	GO:0000166
TRAESCS6B01G201600	GO:0005488
TRAESCS6B01G201600	GO:0008152
TRAESCS6B01G201600	GO:0003824
TRAESCS4B01G037900	GO:0005515
TRAESCS4B01G037900	GO:0008152
TRAESCS4B01G037900	GO:0003824
TRAESCS4B01G037900	GO:0005488
TRAESCS7D01G150500	GO:0003824
TRAESCS7D01G150500	GO:0005488
TRAESCS6D01G243800	GO:0005488
TRAESCS6D01G243800	GO:0008152
TRAESCS6D01G243800	GO:0003824
TRAESCS6B01G029000	GO:0016740
TRAESCS6B01G029000	GO:0008152
TRAESCS3B01G237400	GO:0016787
TRAESCS3B01G237400	GO:0019538
TRAESCS3B01G237400	GO:0000166
TRAESCS3B01G237400	GO:0016020
TRAESCS7A01G255500	GO:0005515
TRAESCS7A01G255500	GO:0009987
TRAESCS7A01G255500	GO:0006629
TRAESCS4B01G227100	GO:0000166
TRAESCS5A01G382400	GO:0016020
TRAESCS5A01G382400	GO:0006810
TRAESCS5A01G382400	GO:0005215
TRAESCS4B01G037700	GO:0005515
TRAESCS4B01G037700	GO:0008152
TRAESCS4B01G037700	GO:0003824
TRAESCS4B01G037700	GO:0005488
TRAESCS2B01G306600	GO:0005515
TRAESCS2B01G306600	GO:0005488
TRAESCS6A01G216100	GO:0016787
TRAESCS6A01G216100	GO:0005975
TRAESCS6A01G216100	GO:0009987
TRAESCS6A01G216100	GO:0009056
TRAESCS6A01G216100	GO:0005488
TRAESCS2D01G276000	GO:0005515
TRAESCS1B01G232300	GO:0003677
TRAESCS3D01G294200	GO:0000166
TRAESCS6B01G247000	GO:0003824
TRAESCS6B01G247000	GO:0016787
TRAESCS6B01G247000	GO:0005975
TRAESCS7B01G245500	GO:0016740
TRAESCS7B01G245500	GO:0008152
TRAESCS7B01G245500	GO:0005515
TRAESCS7A01G369400	GO:0008152
TRAESCS7A01G369400	GO:0003824
TRAESCS1D01G004700	GO:0000166
TRAESCS1D01G004700	GO:0005488
TRAESCS1D01G004700	GO:0006810
TRAESCS1D01G004700	GO:0016787
TRAESCS1D01G004700	GO:0005215
TRAESCS1D01G004700	GO:0016043
TRAESCS1D01G004700	GO:0016020
TRAESCS6B01G147200	GO:0008135
TRAESCS6B01G147200	GO:0005488
TRAESCS6B01G147200	GO:0005515
TRAESCS5B01G416700	GO:0006091
TRAESCS5B01G416700	GO:0016740
TRAESCS3A01G217200	GO:0006810
TRAESCS3A01G217200	GO:0005215
TRAESCS3A01G217200	GO:0016020
TRAESCS6B01G365200	GO:0009507
TRAESCS6B01G365200	GO:0003824
TRAESCS2B01G294500	GO:0005515
TRAESCS1B01G199600	GO:0003824
TRAESCS1B01G199600	GO:0005488
TRAESCS2D01G200600	GO:0003824
TRAESCS2D01G200600	GO:0008152
TRAESCS2D01G200600	GO:0005488
TRAESCS2D01G183500	GO:0003676
TRAESCS2D01G183500	GO:0005622
TRAESCS2D01G183500	GO:0006810
TRAESCS4D01G341800	GO:0008152
TRAESCS4D01G341800	GO:0003824
TRAESCS2D01G214200	GO:0003824
TRAESCS6B01G334300	GO:0005515
TRAESCS6B01G255800	GO:0003824
TRAESCS6B01G255800	GO:0000166
TRAESCS6B01G255800	GO:0006091
TRAESCS6B01G255800	GO:0008152
TRAESCS6B01G255800	GO:0005488
TRAESCS6B01G000300	GO:0016740
TRAESCS6B01G000300	GO:0006464
TRAESCS6B01G000300	GO:0005488
TRAESCS6B01G000300	GO:0005515
TRAESCS7B01G077300	GO:0008152
TRAESCS7B01G077300	GO:0016787
TRAESCS5B01G313800	GO:0005515
TRAESCS5B01G313800	GO:0005488
TRAESCS3D01G124700	GO:0000166
TRAESCS3D01G124700	GO:0006810
TRAESCS3D01G124700	GO:0016020
TRAESCS3D01G124700	GO:0016787
TRAESCS3D01G124700	GO:0005215
TRAESCS2B01G333600	GO:0005515
TRAESCS2B01G333600	GO:0008152
TRAESCS2B01G333600	GO:0003824
TRAESCS2B01G333600	GO:0005488
TRAESCS1B01G088900	GO:0003700
TRAESCS1B01G088900	GO:0006139
TRAESCS1B01G088900	GO:0009058
TRAESCS1B01G088900	GO:0003677
TRAESCS3B01G228500	GO:0016740
TRAESCS3B01G228500	GO:0000166
TRAESCS3B01G228500	GO:0009058
TRAESCS3B01G228500	GO:0009987
TRAESCS7D01G004400	GO:0008152
TRAESCS7D01G004400	GO:0003824
TRAESCS7D01G004400	GO:0005777
TRAESCS7D01G004400	GO:0009987
TRAESCS7D01G004400	GO:0006629
TRAESCS7D01G004400	GO:0009056
TRAESCS7D01G004400	GO:0000166
TRAESCS3D01G503200	GO:0008152
TRAESCS3D01G503200	GO:0016787
TRAESCS6D01G331600	GO:0005215
TRAESCS6D01G331600	GO:0006810
TRAESCS6D01G331600	GO:0016020
TRAESCS6B01G069800	GO:0016301
TRAESCS6B01G069800	GO:0006464
TRAESCS6B01G069800	GO:0000166
TRAESCS6D01G358700	GO:0003700
TRAESCS6D01G358700	GO:0006139
TRAESCS6D01G358700	GO:0009058
TRAESCS6D01G358700	GO:0005488
TRAESCS6D01G358700	GO:0003677
TRAESCS4A01G455900	GO:0008152
TRAESCS4A01G455900	GO:0003824
TRAESCS4A01G455900	GO:0006139
TRAESCS6B01G328700	GO:0003824
TRAESCS6B01G328700	GO:0005737
TRAESCS6B01G328700	GO:0008152
TRAESCS4B01G131500	GO:0016020
TRAESCS4B01G131500	GO:0006810
TRAESCS6B01G337300	GO:0016020
TRAESCS6B01G337300	GO:0006810
TRAESCS1D01G167000	GO:0003676
TRAESCS1A01G395300	GO:0009987
TRAESCS1A01G395300	GO:0005515
TRAESCS2B01G118400	GO:0003677
TRAESCS2B01G118400	GO:0006139
TRAESCS2B01G118400	GO:0009058
TRAESCS5D01G413200	GO:0008152
TRAESCS5D01G413200	GO:0003824
TRAESCS5D01G413200	GO:0005488
TRAESCS5D01G186200	GO:0003824
TRAESCS5D01G186200	GO:0006091
TRAESCS5D01G186200	GO:0008152
TRAESCS4D01G119700	GO:0003700
TRAESCS4D01G119700	GO:0006139
TRAESCS4D01G119700	GO:0009058
TRAESCS4D01G119700	GO:0003677
TRAESCS4A01G107400	GO:0016740
TRAESCS4A01G107400	GO:0016020
TRAESCS2B01G118500	GO:0003677
TRAESCS2B01G118500	GO:0006139
TRAESCS2B01G118500	GO:0009058
TRAESCS6B01G243700	GO:0005975
TRAESCS6B01G243700	GO:0008152
TRAESCS6B01G243700	GO:0003824
TRAESCS6B01G243700	GO:0000166
TRAESCS7D01G009400	GO:0016787
TRAESCS7D01G009400	GO:0005975
TRAESCS6D01G135600	GO:0000166
TRAESCS6D01G135600	GO:0005737
TRAESCS6D01G135600	GO:0006950
TRAESCS6D01G135600	GO:0009628
TRAESCS6D01G135600	GO:0019538
TRAESCS2A01G390800	GO:0006810
TRAESCS4D01G239700	GO:0003824
TRAESCS4D01G239700	GO:0009058
TRAESCS4D01G239700	GO:0009987
TRAESCS4D01G239700	GO:0005975
TRAESCS5A01G467400	GO:0000166
TRAESCS5A01G467400	GO:0005622
TRAESCS5A01G467400	GO:0007165
TRAESCS7A01G333900	GO:0016740
TRAESCS7A01G333900	GO:0008152
TRAESCS7A01G333900	GO:0005515
TRAESCS4B01G167500	GO:0009987
TRAESCS4B01G167500	GO:0005975
TRAESCS4B01G167500	GO:0016740
TRAESCS6D01G144400	GO:0003700
TRAESCS6D01G144400	GO:0006139
TRAESCS6D01G144400	GO:0009058
TRAESCS6D01G144400	GO:0003677
TRAESCS4D01G210900	GO:0003824
TRAESCS4D01G210900	GO:0005488
TRAESCS5D01G202900	GO:0005829
TRAESCS5D01G202900	GO:0005488
TRAESCS5D01G202900	GO:0003824
